"tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points","tourney_month"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,290,"200615","0","LL","Alexei Popyrin","R","196","AUS","24","200325","0","","Emil Ruusuvuori","R","188","FIN","24.3","6-2 1-6 6-3","3","R16",101,3,6,74,40,29,18,12,2,4,6,4,61,33,28,12,12,0,3,"58",869,"60",866,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,289,"105173","0","","Adrian Mannarino","L","183","FRA","35.1","111456","0","WC","Mackenzie Mcdonald","R","178","USA","28.3","6-4 3-0 RET","3","R16",71,1,4,41,18,15,10,6,2,3,1,5,48,26,14,8,7,1,5,"32",1276,"43",1040,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,288,"100644","16","","Alexander Zverev","R","198","GER","26.3","106421","3","","Daniil Medvedev","R","198","RUS","27.5","6-4 5-7 6-4","3","R16",152,4,3,108,75,50,19,16,6,8,5,7,90,48,40,20,16,5,8,"17",2310,"3",6530,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,287,"126203","9","","Taylor Fritz","R","193","USA","25.7","105583","0","Q","Dusan Lajovic","R","180","SRB","33.1","5-0 RET","3","R16",17,3,0,12,10,10,2,3,0,0,0,0,8,6,0,0,2,0,2,"9",3605,"66",839,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,286,"104925","2","","Novak Djokovic","R","188","SRB","36.2","104792","0","PR","Gael Monfils","R","193","FRA","36.9","6-3 6-2","3","R16",68,1,3,46,27,22,12,9,0,1,6,5,55,29,23,4,8,1,5,"2",8795,"211",297,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,285,"207989","1","","Carlos Alcaraz","R","185","ESP","20.2","111442","0","Q","Jordan Thompson","R","183","AUS","29.3","7-5 4-6 6-3","3","R32",182,3,5,86,47,31,25,15,4,7,4,5,126,62,37,35,16,12,17,"1",9395,"55",897,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,284,"126205","14","","Tommy Paul","R","185","USA","26.2","200005","0","","Ugo Humbert","L","188","FRA","25.1","6-1 7-6(4)","3","R32",97,5,0,56,33,26,14,9,2,3,7,6,71,43,26,12,10,3,7,"13",2525,"33",1258,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,283,"104527","0","WC","Stan Wawrinka","R","183","SUI","38.3","126207","10","","Frances Tiafoe","R","188","USA","25.5","6-3 6-4","3","R32",78,11,1,50,24,23,16,10,2,3,7,1,59,29,24,10,9,2,5,"51",924,"10",3050,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,282,"126845","0","Q","Max Purcell","R","185","AUS","25.3","134770","5","","Casper Ruud","R","183","NOR","24.6","6-4 3-6 6-4","3","R32",119,12,4,91,42,31,31,14,6,7,12,3,83,59,46,11,15,1,3,"70",816,"7",4715,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,281,"126774","4","","Stefanos Tsitsipas","R","193","GRE","25","210097","0","","Ben Shelton","L","0","USA","20.8","7-6(3) 7-6(2)","3","R32",103,6,1,70,40,37,18,12,0,0,7,6,74,43,36,17,12,0,0,"4",5090,"40",1060,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,280,"128034","0","","Hubert Hurkacz","R","196","POL","26.5","106432","15","","Borna Coric","R","188","CRO","26.7","5-7 6-3 6-3","3","R32",135,10,2,87,47,31,28,15,3,5,2,2,86,45,33,22,15,6,10,"20",1685,"16",2315,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,279,"200615","0","LL","Alexei Popyrin","R","196","AUS","24","111797","0","","Nicolas Jarry","R","198","CHI","27.8","W/O","3","R32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"58",869,"26",1394,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,278,"200325","0","","Emil Ruusuvuori","R","188","FIN","24.3","126094","7","","Andrey Rublev","R","188","RUS","25.8","7-6(10) 5-7 7-6(3)","3","R32",196,6,7,145,91,56,28,18,9,16,8,8,134,68,48,29,18,7,13,"60",866,"8",4595,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,277,"111456","0","WC","Mackenzie Mcdonald","R","178","USA","28.3","208029","6","","Holger Rune","R","185","DEN","20.2","6-4 2-0 RET","3","R32",50,3,1,29,19,18,6,6,0,0,1,4,40,28,19,4,6,1,3,"43",1040,"5",4790,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,276,"105173","0","","Adrian Mannarino","L","183","FRA","35.1","200000","12","","Felix Auger Aliassime","R","193","CAN","23","6-4 6-4","3","R32",118,2,2,62,26,19,24,10,5,6,1,9,68,35,27,11,10,3,6,"32",1276,"14",2510,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,275,"100644","16","","Alexander Zverev","R","198","GER","26.3","106415","0","","Yoshihito Nishioka","L","170","JPN","27.8","7-5 6-4","3","R32",116,10,6,78,49,35,16,11,5,6,1,3,79,44,29,18,11,9,12,"17",2310,"45",980,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,274,"106421","3","","Daniil Medvedev","R","198","RUS","27.5","207518","0","","Lorenzo Musetti","R","185","ITA","21.4","6-3 6-2","3","R32",77,3,5,54,34,28,8,9,0,1,0,4,58,34,23,5,8,4,8,"3",6530,"18",1995,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,273,"105583","0","Q","Dusan Lajovic","R","180","SRB","33.1","206173","8","","Jannik Sinner","R","188","ITA","21.9","6-4 7-6(4)","3","R32",124,4,0,81,58,44,12,11,5,5,6,0,80,41,30,22,11,3,4,"66",839,"6",4725,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,272,"126203","9","","Taylor Fritz","R","193","USA","25.7","132283","0","","Lorenzo Sonego","R","191","ITA","28.2","6-4 7-6(1)","3","R32",102,4,5,67,33,26,18,11,1,3,5,2,69,44,31,8,11,4,7,"9",3605,"39",1105,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,271,"104792","0","PR","Gael Monfils","R","193","FRA","36.9","200282","0","","Alex De Minaur","R","183","AUS","24.4","7-5 6-4","3","R32",122,3,5,71,35,27,23,11,2,2,2,6,84,45,32,19,11,7,9,"211",297,"12",2595,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,270,"104925","2","","Novak Djokovic","R","188","SRB","36.2","200221","0","","Alejandro Davidovich Fokina","R","183","ESP","24.1","6-4 0-0 RET","3","R32",46,3,2,29,12,10,11,5,3,4,4,0,27,15,10,4,5,1,3,"2",8795,"23",1490,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,268,"111442","0","Q","Jordan Thompson","R","183","AUS","29.3","104545","0","WC","John Isner","R","206","USA","38.2","7-6(5) 7-6(2)","3","R64",118,5,3,74,42,37,20,12,1,1,20,5,81,55,40,13,12,2,2,"55",897,"106",580,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,267,"200005","0","","Ugo Humbert","L","188","FRA","25.1","209950","0","Q","Arthur Fils","R","185","FRA","19.1","6-4 3-6 6-2","3","R64",141,4,4,98,53,40,21,13,9,11,2,6,93,55,42,12,14,7,11,"33",1258,"46",976,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,266,"126205","14","","Tommy Paul","R","185","USA","26.2","200175","0","","Miomir Kecmanovic","R","183","SRB","23.9","7-5 7-6(2)","3","R64",112,6,2,75,44,38,19,12,2,2,1,2,86,50,36,20,12,7,8,"13",2525,"41",1055,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,265,"126207","10","","Frances Tiafoe","R","188","USA","25.5","134868","0","","Tallon Griekspoor","R","188","NED","27.1","6-4 6-7(7) 6-4","3","R64",146,11,7,104,54,40,29,16,6,8,16,8,102,58,44,21,16,5,9,"10",3050,"25",1439,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,264,"104527","0","WC","Stan Wawrinka","R","183","SUI","38.3","206909","0","WC","Brandon Nakashima","R","185","USA","22","6-3 6-7(5) 6-3","3","R64",156,13,6,115,53,44,35,16,8,8,2,4,83,48,36,20,14,3,5,"51",924,"73",805,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,263,"126845","0","Q","Max Purcell","R","185","AUS","25.3","144750","0","PR","Lloyd Harris","R","193","RSA","26.4","6-4 6-4","3","R64",74,5,2,61,40,32,12,10,5,5,6,3,51,30,28,8,10,2,4,"70",816,"182",337,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,260,"210097","0","","Ben Shelton","L","0","USA","20.8","111153","0","","Christopher Eubanks","R","201","USA","27.2","5-7 6-4 6-4","3","R64",122,9,3,89,60,47,20,16,5,6,8,3,88,60,39,21,16,1,3,"40",1060,"29",1348,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,259,"128034","0","","Hubert Hurkacz","R","196","POL","26.5","106423","0","Q","Thanasi Kokkinakis","R","196","AUS","27.3","7-6(2) 3-6 7-6(1)","3","R64",188,13,3,112,67,55,26,16,6,7,4,5,141,81,60,30,17,8,8,"20",1685,"78",766,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,258,"106432","15","","Borna Coric","R","188","CRO","26.7","200624","0","","Sebastian Korda","R","196","USA","23.1","7-6(5) 6-4","3","R64",96,5,0,68,37,29,15,11,1,3,6,3,62,36,27,13,11,0,3,"16",2315,"30",1320,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,257,"200615","0","LL","Alexei Popyrin","R","196","AUS","24","127157","0","LL","Daniel Altmaier","R","191","GER","24.9","6-7(5) 6-4 6-4","3","R64",163,9,7,109,66,51,22,16,5,6,6,4,113,66,46,27,16,8,11,"58",869,"52",920,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,256,"111797","0","","Nicolas Jarry","R","198","CHI","27.8","126128","0","","Roman Safiullin","R","185","RUS","26","4-6 6-3 6-3","3","R64",156,5,5,86,54,40,13,14,3,6,5,6,85,41,26,23,14,3,8,"26",1394,"63",847,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,255,"200325","0","","Emil Ruusuvuori","R","188","FIN","24.3","144895","0","Q","Corentin Moutet","L","178","FRA","24.3","6-4 6-2","3","R64",90,1,2,49,28,23,13,9,0,0,1,5,56,30,18,13,9,2,5,"60",866,"77",766,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,252,"111456","0","WC","Mackenzie Mcdonald","R","178","USA","28.3","105870","0","","Yannick Hanfmann","R","193","GER","31.7","7-5 6-1","3","R64",104,2,1,55,28,21,14,9,4,6,2,4,74,44,24,11,10,6,12,"43",1040,"50",929,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,251,"105173","0","","Adrian Mannarino","L","183","FRA","35.1","104755","0","","Richard Gasquet","R","185","FRA","37.1","6-4 6-3","3","R64",87,3,0,56,31,21,19,10,3,4,3,3,53,28,18,11,9,5,8,"32",1276,"53",915,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,250,"200000","12","","Felix Auger Aliassime","R","193","CAN","23","126610","0","","Matteo Berrettini","R","196","ITA","27.3","4-6 6-2 6-3","3","R64",145,9,6,89,54,45,16,14,3,4,3,3,77,47,35,15,13,3,6,"14",2510,"38",1147,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,249,"100644","16","","Alexander Zverev","R","198","GER","26.3","105777","0","","Grigor Dimitrov","R","188","BUL","32.2","6-2 6-2","3","R64",71,8,1,48,32,23,11,8,2,2,0,8,55,27,21,7,8,4,8,"17",2310,"19",1690,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,248,"106415","0","","Yoshihito Nishioka","L","170","JPN","27.8","106296","0","","Gregoire Barrere","R","183","FRA","29.4","6-4 7-5","3","R64",91,1,2,64,37,29,15,11,1,3,4,5,68,31,22,19,11,7,11,"45",980,"57",874,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,247,"207518","0","","Lorenzo Musetti","R","185","ITA","21.4","105554","0","","Daniel Evans","R","175","GBR","33.2","6-4 6-3","3","R64",86,3,2,50,34,26,11,9,4,5,1,3,55,27,18,13,10,3,7,"18",1995,"28",1381,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,244,"105583","0","Q","Dusan Lajovic","R","180","SRB","33.1","202103","0","","Francisco Cerundolo","R","185","ARG","25","6-3 6-4","3","R64",80,1,2,62,48,38,4,10,1,2,2,3,50,35,24,7,9,3,6,"66",839,"21",1600,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,243,"132283","0","","Lorenzo Sonego","R","191","ITA","28.2","207686","0","Q","Alexander Shevchenko","R","0","RUS","22.7","6-3 3-6 6-3","3","R64",125,3,4,80,48,39,15,14,2,5,0,4,79,45,29,17,13,4,8,"39",1105,"88",670,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,242,"126203","9","","Taylor Fritz","R","193","USA","25.7","208103","0","","Jiri Lehecka","R","185","CZE","21.7","7-6(14) 6-2","3","R64",105,6,6,78,37,28,24,10,3,4,5,7,89,52,31,16,10,7,10,"9",3605,"35",1198,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,241,"104792","0","PR","Gael Monfils","R","193","FRA","36.9","111815","13","","Cameron Norrie","L","188","GBR","27.9","3-6 6-4 6-3","3","R64",130,3,5,78,38,27,23,14,2,6,3,5,91,58,37,15,14,6,11,"211",297,"15",2425,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,240,"200282","0","","Alex De Minaur","R","183","AUS","24.4","200670","0","","J J Wolf","R","183","USA","24.6","6-0 3-6 6-1","3","R64",118,7,3,76,43,35,16,11,3,4,3,4,67,34,22,13,11,6,11,"12",2595,"44",1015,"08"
"2023-0422","Cincinnati Masters","Hard","64","M",2023-08-14,239,"200221","0","","Alejandro Davidovich Fokina","R","183","ESP","24.1","144869","0","","Tomas Martin Etcheverry","R","196","ARG","24","6-3 6-3","3","R64",78,1,2,59,33,20,16,9,4,6,2,0,49,36,20,5,9,0,5,"23",1490,"31",1285,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,300,"202104","6","","Sebastian Baez","R","170","ARG","22.6","208103","5","","Jiri Lehecka","R","185","CZE","21.7","6-4 6-3","3","F",94,5,1,59,42,31,5,9,5,7,4,5,73,36,21,17,10,6,11,"42",1055,"35",1198,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,299,"202104","6","","Sebastian Baez","R","170","ARG","22.6","106432","1","","Borna Coric","R","188","CRO","26.7","6-3 6-7(4) 7-6(2)","3","SF",199,4,1,96,62,44,20,16,2,5,9,7,117,68,43,24,17,6,11,"42",1055,"29",1360,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,298,"208103","5","","Jiri Lehecka","R","185","CZE","21.7","200624","3","","Sebastian Korda","R","196","USA","23.1","W/O","3","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35",1198,"33",1240,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,297,"106432","1","","Borna Coric","R","188","CRO","26.7","207678","0","Alt","Juan Manuel Cerundolo","L","183","ARG","21.7","6-3 6-1","3","QF",81,7,1,55,34,27,11,8,3,3,1,3,49,31,19,4,8,4,8,"29",1360,"100",591,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,296,"202104","6","","Sebastian Baez","R","170","ARG","22.6","111513","4","","Laslo Djere","R","188","SRB","28.2","6-3 6-0","3","QF",73,1,2,58,44,31,7,8,5,5,2,2,46,27,16,6,7,2,6,"42",1055,"34",1215,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,295,"200624","3","","Sebastian Korda","R","196","USA","23.1","104755","12","","Richard Gasquet","R","185","FRA","37.1","4-6 6-1 7-6(7)","3","QF",151,16,5,102,51,44,21,15,4,7,7,7,97,52,38,22,14,9,13,"33",1240,"57",910,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,294,"208103","5","","Jiri Lehecka","R","185","CZE","21.7","126845","0","","Max Purcell","R","185","AUS","25.3","7-6(4) 6-4","3","QF",86,9,3,66,44,37,11,11,0,1,8,7,69,37,28,17,11,0,2,"35",1198,"47",1013,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,293,"106432","1","","Borna Coric","R","188","CRO","26.7","111581","0","WC","Michael Mmoh","R","188","USA","25.6","6-4 6-7(3) 6-3","3","R16",167,11,3,106,68,51,23,16,4,4,7,4,97,67,47,18,15,6,8,"29",1360,"94",624,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,292,"207678","0","Alt","Juan Manuel Cerundolo","L","183","ARG","21.7","208300","0","LL","Omni Kumar","U","0","USA","21.8","7-5 6-3","3","R16",97,3,5,69,44,35,11,11,4,5,3,2,61,33,21,15,10,4,7,"100",591,"385",126,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,291,"111513","4","","Laslo Djere","R","188","SRB","28.2","210506","0","WC","Alex Michelsen","U","0","USA","18.9","6-4 6-4","3","R16",90,3,4,58,37,28,13,10,3,4,2,4,71,38,26,16,10,8,11,"34",1215,"133",465,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,290,"202104","6","","Sebastian Baez","R","170","ARG","22.6","126846","9","","Aleksandar Vukic","R","188","AUS","27.3","6-4 4-6 6-4","3","R16",129,4,1,90,65,43,11,15,4,9,12,7,90,49,35,15,15,4,10,"42",1055,"51",949,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,289,"104755","12","","Richard Gasquet","R","185","FRA","37.1","206909","0","","Brandon Nakashima","R","185","USA","22","2-6 6-4 6-4","3","R16",123,9,1,76,46,39,15,14,4,6,12,0,87,54,41,19,14,4,6,"57",910,"72",795,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,288,"200624","3","","Sebastian Korda","R","196","USA","23.1","105916","14","","Marton Fucsovics","R","188","HUN","31.5","7-6(5) 6-3","3","R16",112,8,3,76,45,34,14,11,3,5,2,1,69,37,24,16,10,2,5,"33",1240,"58",884,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,287,"208103","5","","Jiri Lehecka","R","185","CZE","21.7","136440","0","","Dominik Koepfer","L","180","GER","29.3","6-3 3-6 6-4","3","R16",120,7,4,88,50,38,22,14,3,4,2,2,86,48,34,25,14,2,4,"35",1198,"78",757,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,286,"126845","0","","Max Purcell","R","185","AUS","25.3","134868","2","","Tallon Griekspoor","R","188","NED","27.1","7-6(4) 7-6(2)","3","R16",113,11,4,79,48,38,16,12,2,4,8,9,85,47,33,18,12,5,7,"47",1013,"25",1436,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,285,"106432","1","","Borna Coric","R","188","CRO","26.7","208014","0","Alt","Rinky Hijikata","U","0","AUS","22.4","6-2 7-6(2)","3","R32",123,4,2,75,47,38,13,10,12,13,2,1,68,35,22,17,10,2,5,"29",1360,"111",544,"08"
"2023-6242","Winston-Salem","Hard","64","A",2023-08-21,284,"111581","0","WC","Michael Mmoh","R","188","USA","25.6","106218","13","","Marcos Giron","R","180","USA","30","6-3 6-4","3","R32",93,2,3,61,42,27,7,10,5,8,3,1,57,29,18,10,9,2,7,"94",624,"63",850,"08"
